draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y0.1,y0.2,y0.3,y0.4,y0.5,y0.6,y0.7,y0.8,y0.9,sigma.1,sigma.2,sigma.3,sigma.4,sigma.5,sigma.6,sigma.7,sigma.8,sigma.9,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
94,-6320.363585096566,0.7658989728860339,1.721425708678461e-05,10.0,1023.0,0.0,6330.609010693309,10000.682273387163,9999.976385527953,59894.88044822364,16.196190979688453,1.1055318082705714,0.9333018733098107,0.307195642478357,12.244720037322107,1.9442986110569578,0.5740564918038119,0.10180722796807999,3135.1888889366273,1060.734503249226,4359.771782011729,3678.900447115269,1840.0736545670516,1828.672331396168,1256.8227896849887,0.6000064149053127,0.8749729301656761,3.505078332783468,9.999300667916736e-07,0.08384914837223902,0.106166667279216,0.4593186213299506,0.09999735545453085,0.3496594873975855,1.0506922347560275,0.004630097387661844,13.527476996555244,0.6879094707042607,0.0010541961463770004,0.31674775354136736,0.669202469055665
95,-6532.543726251103,0.7290724579278437,0.00041953206921697646,10.0,1023.0,0.0,6550.020174667482,1.721693387213261,30.586648431795275,48329.87482895873,10492.96969294855,9999.600091249122,2.440388797547398,4027.852853628802,529.8890437785111,510.6469800289616,1101.683035434898,1286.0681081667972,3058.3679542542245,1509.41540761823,0.1387802234035297,3733.644656114074,1214.6503241386938,1002.5934361721218,977.0613893048143,0.6739326574618204,1.0250578013305378,3.4369593454322405,9.912960362208884e-07,0.12457307017321789,0.12782893671554849,0.39524740455209556,0.09807271783654718,0.10895287065497256,0.8664204895784378,0.03022051038637029,10.20591626605635,0.8872507914759803,0.0011768794889353376,0.1664301961134751,0.058559269214398794
96,-6115.525400014536,0.9295238390374637,0.0003503690592530869,10.0,1023.0,0.0,6134.589444194533,9994.605373892138,82.65659052429586,55401.473330521876,10038.083410565805,1.1116129147032856,8550.149513764729,2511.153210902184,1264.3445645116976,304.7294906532215,3.387977421723406,1576.246834993965,3225.0857921061342,10.74151861852899,2969.296915379259,232.84047977542477,779.4261413936741,920.3343581830806,964.3105228724156,0.6486468753298107,0.8159901789233058,3.202618729427483,9.766804566386696e-07,0.11476723704045175,0.11405566002788879,0.35642532687410455,0.09800603684971505,0.3722453108062054,0.9401474399013173,0.17562735268656054,13.43363312518107,0.8718219785750594,0.0010829135760041734,0.26011175786309,0.11734541324180986
97,-7243.682967224821,0.9459791773631292,3.9714828237595904e-05,10.0,1023.0,0.0,7262.502189429727,10039.332491546797,9998.929979612065,5.755965742684922,30431.84768780322,9889.955948559005,9993.302605471596,1463.0621755486459,794.8184957475725,1.3510700216195866,81.48707913364511,1.394909825349166,9568.590488339434,5337.241876446458,31.638181491886968,1.33251822499923,677.858054820917,843.8263285490668,1016.0221888064627,0.6004858885619563,0.8712468821080641,5.200213265703259,9.956033722614543e-07,0.09636591105188161,0.09471654528806424,0.2697015358980816,0.10043262999559695,0.17204729456805407,1.0319259156592795,0.014098013673369294,13.700413438917735,0.9540721800556295,0.0007284663179169845,0.4085474112420453,0.17668286591991972
98,-6320.824163615625,0.9848316527937693,1.721425708678461e-05,10.0,1023.0,0.0,6337.74984932383,10000.689326266656,10000.020559099405,59895.1021042301,16.19617946168499,1.1055392217196978,0.9333204678415468,0.3072043762995408,12.244480228570712,1.9443315939220862,0.5751213858384117,0.10185434511122016,3135.027362651959,1060.7878456093965,4359.660204451632,3679.053785478668,1839.9693718598478,1828.643612779805,1256.8358727065843,0.6000079776593478,0.8749580631008843,3.5050503411227054,9.999196422472108e-07,0.08385142707222026,0.10616740074092117,0.4593252406011367,0.10000116866691972,0.3496797860748749,1.0506853043630617,0.004630109892056202,13.52736649878133,0.6879357250081957,0.0010541613011589884,0.3167463843472066,0.6691922977718754
99,-6525.956420482939,0.9255333281255782,0.00041953206921697646,10.0,1023.0,0.0,6551.148053772926,1.7267413757705377,30.808791361207426,48386.34145889901,10484.713337702684,9999.593753792198,2.430209530527369,4035.5049520925486,527.9150169964839,508.0621417893415,1101.8390822664023,1286.1310896119235,3059.652612716767,1507.8162457290398,0.13611921653554143,3732.9764205283523,1214.1042531503574,997.354629182864,976.2786745500271,0.6742791581794315,1.0240611838457694,3.4345662427890638,9.910077965708285e-07,0.12440496986480065,0.12783199370620996,0.3943249861643595,0.09794788988837423,0.10893267950097701,0.8664904127581722,0.030118940867741206,10.213151555118861,0.8882276925987993,0.0011762068362304759,0.16645526064020216,0.05850452135150531
100,-6113.365890059795,0.8606343471799169,0.0003503690592530869,10.0,1023.0,0.0,6128.407254376893,10005.667870716627,78.09259411227785,55398.29093252573,10033.39362709676,1.1096797624636956,8537.141634176985,2518.176001733874,1260.3618874066813,309.8506938120438,3.2812509524721327,1576.6915232416684,3217.4934881587405,10.584224422472706,2966.1842789504926,233.83503386348582,769.6459336028413,934.0947903858744,958.1972187316611,0.647928098876534,0.8168904492470441,3.2030833325991153,9.753630991219589e-07,0.11522626441561638,0.11447308681279644,0.355426586880487,0.09794849510836018,0.37265302887545254,0.9435255842803056,0.1756047231479946,13.383511084917677,0.8701724924631481,0.0010909084125088492,0.2576438990056471,0.11786027437217768
101,-7242.37802457346,0.9535615741943152,3.9714828237595904e-05,10.0,1023.0,0.0,7258.492626066148,10056.257262250005,9998.630418637018,5.767492812695051,30433.850198545846,9887.627094658566,9992.219891743363,1461.1265146485393,794.3542965635886,1.3523738468462247,82.18433904652811,1.378207220609974,9568.274443856091,5341.052000973977,31.540896691432465,1.3212625411118468,677.5686336887271,843.8122444964217,1015.805603378233,0.6004931604773315,0.8711105613240444,5.199358550011049,9.956222906412452e-07,0.09638396475587989,0.09470756326502397,0.26943895692830494,0.1003504194399023,0.17197175725309158,1.0315899903924197,0.01419021533190256,13.697634070221639,0.9535791082746687,0.0007284446926598919,0.4084397556003222,0.1766702781673193
102,-6320.146162021467,0.9792677507983408,1.721425708678461e-05,10.0,1023.0,0.0,6338.834833287583,10000.729762864314,10000.12725135644,59893.183221612,16.19654615525105,1.105564410312665,0.9333164679296377,0.307186994965024,12.24419407652079,1.9442918438221128,0.5756970279112438,0.10127119677430052,3134.9538583831736,1060.8046195629577,4359.758214934532,3679.047656541618,1839.906232518998,1828.6070663053156,1256.7682917165496,0.6000037632391693,0.8749581019265394,3.505161023610878,9.999540622604291e-07,0.08384626350150057,0.10616362809100208,0.45934682312061204,0.10000324233084158,0.34967964858286965,1.0506594164191405,0.004629937364119667,13.52705354766709,0.6879394591012931,0.0010541095534244882,0.3167308891305532,0.6692227637961521
103,-6525.880202035318,0.9993729345175787,0.00041953206921697646,10.0,1023.0,0.0,6537.76912577579,1.727917307408894,30.177018104670278,48436.33536357732,10499.315002576614,9999.708511117893,2.421257811390194,4011.960307459394,533.5153780322979,513.990460227242,1102.5419988918431,1287.0293046461034,3057.890440712441,1509.596226491965,0.13757111852539197,3730.0132311160714,1212.1396754616744,995.5938823882349,975.5233298179252,0.6740393306443507,1.0244704824573083,3.4371685185679013,9.905903396210641e-07,0.12433523503923286,0.12783380951322862,0.3943557578801208,0.09794600461557451,0.1087670211167638,0.8668236471767906,0.03005662094705593,10.189673889087778,0.8878625509281021,0.0011765780080903925,0.16681805295654542,0.058571448959862334
104,-6116.5149333314075,0.9944316658213099,0.0003503690592530869,10.0,1023.0,0.0,6136.787221000298,9997.11136649309,70.68066789858048,55464.466011288314,10019.265911766854,1.1250364024403685,8520.122927784998,2481.1285717160927,1259.5636320881686,310.7659005775396,3.0279370350105546,1548.769495435853,3236.350215700405,10.419934601214056,2942.682735688686,233.18576088137112,781.0434589361461,927.6143581813714,943.7181139726106,0.6495176958751004,0.8151478327299045,3.200381806420643,9.731007784274953e-07,0.11481473658842313,0.11430054583629344,0.35598050868462355,0.09797150676280897,0.37348024537006586,0.9444604177956534,0.17545517603262,13.241919934914813,0.8748748118781732,0.0010853622629857281,0.2570993397445854,0.11883598723658373
105,-7240.482375886881,0.9981229364454716,3.9714828237595904e-05,10.0,1023.0,0.0,7259.586727019629,10043.617763328612,9996.796107799431,5.780305940494857,30436.748743968546,9882.582972070786,9992.600490785533,1461.7367697760533,795.0127973457232,1.390549417955859,81.61678192488674,1.3614269064169786,9568.827399204281,5352.248513108235,31.82005048742679,1.3899694389501245,677.0335757331228,843.3057860225717,1016.1127609925437,0.6004715910787605,0.871671049292269,5.201034592889992,9.957406467669658e-07,0.09633678349381841,0.09466026983608093,0.26957538112299867,0.10036686666719433,0.172068518288471,1.0316440456073908,0.014151883214652465,13.692547752230471,0.9538144924769537,0.0007284997457061533,0.40841468164626943,0.1766976876963923
106,-6319.933504853538,0.9622519170175071,1.721425708678461e-05,10.0,1023.0,0.0,6338.51770598281,10000.640933675057,9999.951681834424,59890.84067409391,16.196541245247186,1.1055668609238751,0.9332287050579172,0.30717610459000544,12.244921310811304,1.944270625739648,0.575439853193542,0.10121754950099844,3134.962646798842,1060.8250036153615,4359.618868115642,3678.9841792827324,1839.8252833506867,1828.6233487747886,1256.735316510792,0.6000051595411964,0.8749762747817912,3.505321917330098,9.999474316944852e-07,0.08384320534915327,0.10616883886222944,0.45933051790172497,0.0999990819175702,0.3496955134619935,1.050655040869746,0.004629927964090338,13.527215742520264,0.6879360905085355,0.0010540734945676915,0.3167183429086757,0.669216692896847
107,-6523.820837134452,0.9995258464413178,0.00041953206921697646,10.0,1023.0,0.0,6540.00372447585,1.7285599950810735,30.496813722459585,48460.57967531653,10521.349802364743,9999.680594570267,2.411569476272109,4031.3187235479118,532.3751699089079,513.0345744817807,1105.7811391656737,1286.40308725219,3063.942135869716,1510.870393003633,0.1324922091937794,3728.3785844097224,1211.1071944620464,1002.720833920269,976.2033919663353,0.6742619733803514,1.0243322282208427,3.4347633831037734,9.90760440527035e-07,0.12463563854613008,0.1278143209632518,0.3941075794400108,0.0981152384814306,0.10872870063881417,0.8662315975504274,0.030170434949919674,10.188892405476969,0.888748848966852,0.0011768378193176517,0.16731325355740037,0.05827044017367095
108,-6116.304251527919,0.9606459566622406,0.0003503690592530869,10.0,1023.0,0.0,6135.824970056689,10002.215916784053,71.56741494522652,55504.297864479086,10010.3365688808,1.1302516769764466,8535.311402749105,2491.9781069873175,1250.803127792931,310.4154619501248,2.9447858591939045,1548.6571547824528,3209.4692110995766,10.275973049354713,2938.0198749365304,230.8046604282591,796.6407844068358,928.8792868689424,944.2174475372905,0.6496346174747958,0.8150894268666637,3.198960330040208,9.730213767678543e-07,0.11485710651862614,0.11492784247234154,0.35619061855780454,0.09797400366668264,0.37357866052243704,0.9436595337314752,0.1744704754628429,13.265027609977995,0.8691700821180738,0.0010865804872236308,0.2595083114723272,0.12042318149276614
109,-7238.843060454826,0.40280629421201086,3.9714828237595904e-05,10.0,1023.0,0.0,7252.442589397933,10049.079138617733,9998.46648902253,5.7910545010649335,30427.320434583256,9881.93529808468,9992.350867150719,1462.204349132943,795.2658175378324,1.3976579445506148,81.59308310126804,1.376083460666051,9569.05175976633,5348.831913596448,31.728104849069634,1.3686418511021927,676.4517898161511,842.9344687379755,1015.8202815282283,0.6004067970946559,0.8716031192888912,5.202351897380291,9.95786948373612e-07,0.096369578459844,0.09461717737777461,0.26936739979417645,0.10035210687079699,0.17207479262918482,1.0316040831469406,0.014178276192071048,13.69479926074781,0.9537411282468998,0.0007292377342395475,0.40885240871169765,0.17665798703450875
110,-6320.348051912003,0.9971191310044084,1.721425708678461e-05,10.0,1023.0,0.0,6335.006266206469,10000.592581757472,10000.021343694096,59891.2131096506,16.196493164117474,1.1055481570756298,0.9332631111744699,0.3071727182511306,12.245049635608698,1.9442726047442753,0.5761907461451422,0.10086141618766159,3135.0295419293184,1060.8504706974038,4359.68221452157,3678.914830110556,1839.8320277567307,1828.607333366218,1256.7047543224332,0.6000055803709543,0.8749670410866646,3.5052816404434193,9.99954278987688e-07,0.08384332361824223,0.1061680121464404,0.45933308761729913,0.0999993462779958,0.34968562364135447,1.05069853012508,0.004630162448416311,13.527435336356117,0.6879537766856119,0.0010540305107060056,0.3167157100453952,0.6692021879709759
111,-6522.944403697391,0.99855655120489,0.00041953206921697646,10.0,1023.0,0.0,6544.9392721234435,1.72772058722602,30.54596881803251,48441.898734985654,10530.467567497588,9999.664530349652,2.400340209863785,4003.309723168452,528.0639969848581,511.29620330448176,1105.5763167335479,1286.5723284174371,3064.6795017493655,1511.1397140157296,0.13213736821272634,3726.8031292387996,1213.6541588196408,998.8817070944096,976.2263147458002,0.6737661977284988,1.024323789931555,3.4359740482168433,9.909888623203595e-07,0.12478372288025416,0.12789856331789826,0.3946632717481349,0.09806957274809036,0.10888598490234007,0.8632156632234375,0.030102948705528723,10.17476015731073,0.887178467953704,0.0011763595768702513,0.16833350811528616,0.05845856211419191
112,-6117.637913503791,0.31075276677221386,0.0003503690592530869,10.0,1023.0,0.0,6138.48932254499,10001.10109041822,72.0800949128612,55511.960831456105,10010.083333236611,1.1317187753716909,8530.395492948353,2482.7858881971897,1251.073998405937,310.5570073429912,2.9220396786794445,1546.0578969021033,3210.5623845604077,10.321144840504465,2937.1647530501396,230.7689754139869,794.5198433019261,930.7212844757381,945.6346662628055,0.6496012485922101,0.8152398854053725,3.1986965319955782,9.731940806735917e-07,0.11489776095179349,0.11482527690932767,0.35607707472300726,0.09795219849976576,0.37353375056670124,0.9433690979842266,0.17440472716852082,13.265294839110597,0.8723531145894169,0.0010869369091526411,0.2594431175540954,0.12048899392613453
113,-7238.117356201393,0.9980042896797419,3.9714828237595904e-05,10.0,1023.0,0.0,7256.35803786267,10032.997535733375,9999.475315956382,5.795374015561131,30449.449902604876,9885.970649867326,9992.066797382826,1462.7075583269298,795.7421820407884,1.4062206697222073,82.20327603243501,1.358412714587318,9568.903492067564,5364.57912447936,31.4196520322742,1.3617384314574321,676.5719437143164,843.2627980635104,1015.9674488624215,0.600472948675798,0.8716076531243258,5.19893215287547,9.959296412695887e-07,0.09633193367127231,0.09465328164796663,0.269800339762744,0.10038972432126488,0.17186454942413754,1.0317835405438498,0.01415392691084323,13.697417148771795,0.9546592679360033,0.0007286397208518371,0.40877095379290485,0.1767403844086027
114,-6320.084321624497,0.934035572781851,1.721425708678461e-05,10.0,1023.0,0.0,6341.50479734635,10000.754785528445,10000.043557848277,59891.95378805572,16.196156795859356,1.1055246163537507,0.9332557723463194,0.3071789138447023,12.24498641397858,1.9442947450023418,0.5772324943213197,0.10057391546160505,3134.9714683024818,1060.8556413291378,4359.561793323054,3678.829783865907,1839.7998523905233,1828.638990687986,1256.7080920304816,0.6000058142175593,0.8749750970383307,3.505241487622281,9.99957756625586e-07,0.08384548664853914,0.10616565840382029,0.4593188158886851,0.09999651104875332,0.3496688134131409,1.0507237715143851,0.004630089172439395,13.527314885590199,0.6879525391223492,0.0010540985049760114,0.3167135033894492,0.669201325453701
115,-6524.929934082419,0.963245055825542,0.00041953206921697646,10.0,1023.0,0.0,6535.490187650935,1.7288240212718713,30.429069881166182,48471.892010035284,10545.696949048548,9999.601313747773,2.4070534379877953,3999.1468851296077,529.2967294631435,511.13834373132886,1105.547046855532,1286.471979117624,3066.3373596775778,1509.1885371678393,0.13275619081368717,3728.436521847762,1215.6694114208303,998.6930831406984,975.5882743597009,0.6747235096681923,1.024215961658247,3.4336067661687504,9.904051276214833e-07,0.12475754589538504,0.12794846934726906,0.3941141461016102,0.09801599108768834,0.10894397316134515,0.8616239554325569,0.030008035697995896,10.174762226468456,0.8880631507191026,0.0011761530359289648,0.16849973527745185,0.05819353168507819
116,-6115.7451743087895,0.97794441819908,0.0003503690592530869,10.0,1023.0,0.0,6133.269104543299,9998.906917708313,69.83727410620804,55475.2495169766,10011.430853746768,1.153599170730218,8533.821051744151,2478.508820133053,1253.9769604999394,312.8084815092428,2.8788231178223636,1543.1536277276568,3215.4388361092997,10.184844765291269,2940.508775218165,230.94831223469447,799.4490080384369,929.9967635287193,947.4784251425174,0.6498614128030129,0.8149479017598226,3.2005191557073074,9.734247488926269e-07,0.11479892971125034,0.11474982613291883,0.3560799487793312,0.09797989384066565,0.3736264740812513,0.9436770365069826,0.17433377646993545,13.253566193809002,0.8719795171794106,0.0010871356312986173,0.25918404649392396,0.1205552830494553
117,-7239.815358250552,0.7681302519389762,3.9714828237595904e-05,10.0,1023.0,0.0,7259.686859351069,10048.362378651475,9997.450339462988,5.802612122581561,30453.364716797467,9886.14652828945,9992.60004980957,1465.298836483455,794.8471716031836,1.387299349239767,82.10961582057932,1.335844706511029,9569.433381372124,5360.821424150827,31.59593401152549,1.3708353949342886,676.7008875636101,843.2847447537773,1015.7617408345125,0.6004184350541023,0.8722285299440503,5.199161406515412,9.960112861698053e-07,0.09632884194206867,0.09463974154552235,0.26926831839396187,0.10015230792091787,0.17177503528716212,1.0312078188232716,0.014048125777863213,13.702436895634236,0.9554772624169807,0.0007283963027225691,0.4086901297380437,0.17671464383964752
118,-6318.660250880629,0.8781039001019864,1.721425708678461e-05,10.0,1023.0,0.0,6329.348602891777,10000.733728799394,9999.96759502896,59891.09229187882,16.196234757768284,1.105507415898663,0.9332705263204143,0.3071804615082296,12.245001464042028,1.9443103280009455,0.5773638039105742,0.10048901627792596,3134.9798623805327,1060.849912483901,4359.576623686703,3678.917981571649,1839.80436476072,1828.6412100018354,1256.6927283737566,0.6000040413053873,0.8749804911976773,3.505309594609191,9.999640109526855e-07,0.08384464004329958,0.10616426266881274,0.4593251900760944,0.09999839357825684,0.34966692380880454,1.0507376233752639,0.004630097998666768,13.526889796783115,0.6879546900260911,0.001054085540800558,0.31671714235443715,0.6692060921011515
119,-6525.633338605379,0.8702975520802583,0.00041953206921697646,10.0,1023.0,0.0,6537.403961805653,1.7300565217417445,30.562981355712598,48486.076934123674,10555.425603555917,9999.643297912267,2.4116689077623894,3990.444740164938,528.8147279685645,509.3585805431683,1109.3224067025424,1286.256833030826,3066.847243571261,1511.3304964767767,0.1315518016893705,3727.9681231273153,1214.2701020809463,998.0891748737725,974.8084763844295,0.6750164567670957,1.0256799984928062,3.433088274844077,9.911273181591123e-07,0.12484703418721665,0.12797358097588454,0.3948225484336499,0.0980236956422314,0.10892205251369079,0.8629035854903752,0.02998577647076414,10.170323110765594,0.8880230793460391,0.0011742984567391249,0.16802503617090866,0.05797256674735122
120,-6117.574025940523,0.45919825006249965,0.0003503690592530869,10.0,1023.0,0.0,6138.935418478351,10002.55780012159,62.44192419535716,55409.84756854622,10020.543291092468,1.145414495529081,8552.038529524476,2468.820855087179,1240.8801231870304,325.60313256956044,2.938059361876996,1536.4712958737994,3209.360944742702,10.278544650245298,2932.0208537368303,231.5893881295927,789.7207571579527,921.3471370907126,950.9789436097959,0.6473813725570627,0.8173020195760532,3.2030509818483868,9.739094036226126e-07,0.11559823754149219,0.11471742619032037,0.35483799644728964,0.09798919889532405,0.37478275147746987,0.9458346808000582,0.17373716352480448,13.175461229594164,0.8625262300568731,0.001095225036061977,0.2599165730816822,0.1206623800073899
121,-7238.641978689843,0.7930614563499714,3.9714828237595904e-05,10.0,1023.0,0.0,7264.832126287505,10023.04854598334,9997.747236794336,5.792630842810724,30461.18335411724,9891.479791241405,9992.549139652092,1468.5979473759376,796.3366943154987,1.3864435778124613,80.33397494856261,1.351343311345718,9568.414968756648,5371.44380839177,31.862327873684926,1.3391742134483413,676.8210535366564,843.1598782940076,1016.033429814399,0.6004618405553119,0.8725322835728497,5.198401414571563,9.958912082944811e-07,0.09635654431302629,0.09465944022277091,0.2692743094365374,0.10013550317234232,0.1717824496371593,1.0314363386121905,0.013991170168014383,13.709659431080501,0.9555234999974404,0.0007275891401859683,0.4091202630124756,0.1766964681305206
122,-6319.636299827765,0.9007389974770901,1.721425708678461e-05,10.0,1023.0,0.0,6332.995533546985,10000.775848616559,10000.018117217227,59892.530667166975,16.195699086077035,1.1055298599367833,0.9332636473897131,0.30718738813526714,12.244677897068044,1.9443918056739364,0.5761518067313947,0.10076983417937702,3135.104683326585,1060.8142556661626,4359.678539437901,3679.2001351720105,1839.8121002966132,1828.6462071611568,1256.6874056440593,0.600005763668171,0.8749692833021574,3.505204446649484,9.999483546275887e-07,0.0838463242035395,0.10616613807682995,0.4593213276891365,0.09999795352227515,0.3496589298805338,1.050684899929121,0.004630219997635069,13.526397406583998,0.6879796377100008,0.0010540103139638326,0.3167234647214971,0.6691951095078644
123,-6531.727922936496,0.8241316429139415,0.00041953206921697646,10.0,1023.0,0.0,6550.885568036746,1.7265203697404967,30.036224872037874,48527.39604012221,10564.591816203849,9999.814618848395,2.4114335813481387,3932.6664212397973,523.7742713959112,509.5049037449721,1106.5221100028991,1287.398685241502,3067.2060058692527,1515.0395496908081,0.13564969714077552,3729.209209962181,1216.9555173093981,996.0974878356235,974.567159145593,0.6749369770050762,1.0258691912562286,3.435513145405796,9.9128109151115e-07,0.12496626881571399,0.1279932081456499,0.3958884665071281,0.0979152562497189,0.10922402600605587,0.8629501435607613,0.029836499420208863,10.179439561911455,0.8874168735365567,0.0011740715226743045,0.16750904916059448,0.05797689241194671
124,-6119.965528875642,0.998534054776518,0.0003503690592530869,10.0,1023.0,0.0,6139.690933205189,10004.547388565725,64.6313820690332,55421.7686181641,10020.670409948707,1.1423566086947858,8552.224408630462,2466.645337129461,1241.057827571071,327.4375960854925,2.9648017084541145,1537.8369875103672,3204.023213515611,10.219505239877044,2928.9995086315507,231.0803247665181,786.2719112619324,920.5586346909928,952.0758878846875,0.6476029242905251,0.8171183600722921,3.202518431526317,9.735134809533958e-07,0.11560441818295739,0.11478538570470752,0.3547648601373034,0.09798158538766114,0.37474260396398096,0.9452110632357412,0.17330713236373005,13.158455547225161,0.8617261972739122,0.0010967905403201075,0.2598021506452165,0.1207973291393171
125,-7238.6296191003985,0.7899352134427422,3.9714828237595904e-05,10.0,1023.0,0.0,7256.885361088499,10035.690184618305,9999.168986578872,5.810541210276894,30467.531150752042,9890.287213348794,9992.95541872734,1469.999363372446,795.4200152126966,1.3851191159574254,79.95690364177294,1.3478948863610432,9569.093209221586,5354.399009364705,32.22676700436598,1.3437125986123262,676.8817667745295,843.0796144875663,1016.0397727864932,0.6004076463392145,0.8725208889981351,5.197520967653406,9.959382959572315e-07,0.09634594795360106,0.0946443483791005,0.269151617297278,0.10007990285140285,0.17187883951224361,1.0314397505792448,0.014010421676128749,13.703591473902911,0.9550847759993913,0.0007264710348330928,0.40925157321489253,0.17674634017695398
126,-6320.920278009255,0.9870543320337228,1.721425708678461e-05,10.0,1023.0,0.0,6335.284526285182,10000.697008600622,9999.849581117107,59892.62097106139,16.19527792759073,1.1054995040759423,0.9332681626741658,0.3071931891485128,12.24496490121463,1.9444144934674248,0.577079366688876,0.10044848360609984,3135.157697706415,1060.829107670513,4359.622347213094,3679.155777867237,1839.8090149623483,1828.702589262083,1256.7180093425518,0.6000064320464369,0.8749770104677697,3.505216310329123,9.999467428718564e-07,0.08384698054167354,0.10616668082621637,0.45931564168423694,0.09999706608348875,0.34964943324960646,1.0506658113580978,0.00463035363428683,13.526549514181294,0.6879748502878882,0.0010540612489811035,0.3167259402133528,0.6691923814487637
127,-6524.920900974279,0.9998404452352295,0.00041953206921697646,10.0,1023.0,0.0,6543.185533396534,1.7267852032967848,30.439347999839825,48449.4121795969,10539.498102792018,9999.632093084467,2.4123431235072066,3947.95800099413,522.2398950292455,510.0781693840823,1104.8697368756514,1287.0786912146614,3065.3274942180974,1516.9261889137542,0.1378219066034814,3730.8889387727386,1218.529325620497,993.5272594704976,974.4005839850943,0.6742506326369431,1.0266921417035937,3.4363668127886493,9.914881480030275e-07,0.12498414635499332,0.1279846084965665,0.39537714464513474,0.0979284962567031,0.10897562478468455,0.8640597973834568,0.029937241137232697,10.169983914339578,0.8861805556912293,0.0011736404879564716,0.16765266055252856,0.05780787472602995
128,-6115.580823052398,0.9947105380790577,0.0003503690592530869,10.0,1023.0,0.0,6134.857112738095,10005.05967619022,62.96736974470394,55429.614537318754,10018.866951540087,1.1493240566724092,8550.096166825933,2474.2838958624648,1233.598225647196,323.39584454107626,3.043886189889849,1537.2962092749,3204.7201236298956,10.221033013098467,2933.6337180190226,231.410644967977,792.3873313948516,919.4206680803807,953.5353343848225,0.6477384940891611,0.817142734426097,3.2022895828866176,9.733406811788418e-07,0.11560071363714754,0.1148167413686884,0.3546031062329082,0.09792732535481055,0.37483985723791985,0.9460928405746906,0.1734190049534018,13.165584184547072,0.8607613495961033,0.0010948207916256043,0.25934097158288305,0.12042150032270484
129,-7240.498028879807,0.7157402070816461,3.9714828237595904e-05,10.0,1023.0,0.0,7258.955977772825,10035.345292773049,9999.063464913841,5.817254958912009,30471.54283637115,9890.25553206754,9992.308987627637,1470.611980160819,796.9241024920395,1.3673361980713306,80.05861993453937,1.3522982516915139,9570.364077267546,5351.309615601974,32.41847544701956,1.3185938247134776,676.5418856799623,843.046880753906,1016.1155063461242,0.6003805992256124,0.872646832074681,5.197313488195383,9.959751373215566e-07,0.09630044097444625,0.09463722967437072,0.26935355256592564,0.10010365375050899,0.17187060523542178,1.031399842012436,0.013969627503625482,13.702765246885917,0.9553305675996867,0.000726699910844479,0.40929859180931166,0.17678238994624412
130,-6320.794238898245,0.9952516404230424,1.721425708678461e-05,10.0,1023.0,0.0,6337.278146952991,10000.111291527677,10000.202850204329,59890.28023502323,16.19600061277343,1.1054986683253287,0.9332542698735918,0.3071801915727967,12.244712480865784,1.9444741430579027,0.5796550068382064,0.10033160763836285,3135.436180051692,1060.7857956732416,4359.747947764051,3679.05998051766,1839.7395061345633,1828.6795868057973,1256.7508676915782,0.6000051879412558,0.8749829182326925,3.5053536369934473,9.999538941253077e-07,0.08384292958838041,0.10616872492744482,0.45930808264541106,0.09999444477714604,0.34967097808981634,1.050650615968505,0.004629959171860825,13.525958031410175,0.6879881395079764,0.0010541206381759682,0.3167227547936606,0.6692307302104712
131,-6522.9723088245355,0.9613457766708411,0.00041953206921697646,10.0,1023.0,0.0,6537.126619108621,1.7262401220847072,29.84806969310685,48476.9029687643,10544.723958077002,9999.673502217796,2.394186237728516,3912.5075242569983,518.8723094742423,514.0224375050229,1103.3242724356983,1286.2139311408473,3064.9581561083583,1514.6475473268113,0.13734839940297044,3734.6130561494037,1220.9791277173074,995.9768751883315,973.5784914475072,0.6739137586425508,1.026598253300549,3.4361668157628595,9.927736783282632e-07,0.12497811898337445,0.12808397565795487,0.39428981369951366,0.09800336966426113,0.10912760033883985,0.8650640595144493,0.029991916134376954,10.16740517235624,0.8857643452542667,0.001174679169767735,0.16751155825299754,0.05803606234833132
132,-6114.51139467996,0.9993819865433294,0.0003503690592530869,10.0,1023.0,0.0,6133.351324327316,9998.502084724672,62.65855803663825,55471.76687090545,10018.582842886999,1.1561614322513902,8550.437257870588,2468.918113793708,1235.4290258939582,325.8339250064502,3.097906694509723,1538.3990697607235,3208.2867459453064,10.151278554512931,2948.3691354222997,232.4385910066604,784.1193426239001,917.6387217713424,955.0256984668293,0.6489015720909189,0.8157586103719195,3.2001979754925274,9.747058579870625e-07,0.11563559690130872,0.11494396307837905,0.3545844355483129,0.0980325589677607,0.37567064603711386,0.9443790445832903,0.17399779840347657,13.117438812938213,0.8586796003618422,0.0010971794920960995,0.2621763318443847,0.12187654827495546
